text1,text2,text3,text4,istrue
www,recipesource,com,soups,-1
recipesource,com,soups,soups,-1
com,soups,soups,rec,-1
http,www,epa,gov,-1
www,epa,gov,records,-1
http,www,cdc,gov,-1
www,cdc,gov,ncidod,-1
cdc,gov,ncidod,dbmd,-1
gov,ncidod,dbmd,diseaseinfo,-1
ncidod,dbmd,diseaseinfo,vib,-1
http,www,cp,pc,-1
www,cp,pc,ca,-1
cp,pc,ca,english,-1
pc,ca,english,turkey,-1
ca,english,turkey,index,-1
english,turkey,index,html,-1
http,www,nimr,mrc,-1
www,nimr,mrc,ac,-1
nimr,mrc,ac,uk,-1
mrc,ac,uk,millhillessays,-1
http,redorgy,com,ho,-1
redorgy,com,ho,mature,-1
http,www,toylandbabes,net,-1
www,toylandbabes,net,fucktoy,-1
toylandbabes,net,fucktoy,index,-1
net,fucktoy,index,htm,-1
http,www,planetps,com,-1
www,planetps,com,features,-1
planetps,com,features,reviews,-1
http,www,tsukuba,ac,-1
www,tsukuba,ac,jp,-1
http,www,mylynx,com,-1
www,mylynx,com,bigb,-1
mylynx,com,bigb,jmb,-1
com,bigb,jmb,htm,-1
http,www,sfu,ca,-1
www,sfu,ca,apsa,-1
http,digital,monsters,iespana,-1
digital,monsters,iespana,es,-1
http,www,gamespot,com,-1
www,gamespot,com,pc,-1
gamespot,com,pc,driving,-1
com,pc,driving,ballistics,-1
http,www,earleharrison,com,-1
http,www,princeton,edu,-1
www,princeton,edu,uchv,-1
http,www,pasioncondal,com,-1
http,www,gourmetspot,com,-1
www,gourmetspot,com,recipes,-1
http,www,queensu,ca,-1
www,queensu,ca,english,-1
http,www,cdkitchen,com,-1
www,cdkitchen,com,recipes,-1
cdkitchen,com,recipes,one,-1
com,recipes,one,dish,-1
recipes,one,dish,dish,-1
http,www,cityofwaupaca,org,-1
www,cityofwaupaca,org,waupacafire,-1
http,www,xanadu,agency,-1
www,xanadu,agency,co,-1
xanadu,agency,co,uk,-1
http,www,vetcancersociety,org,-1
http,www,gsm,ucdavis,-1
www,gsm,ucdavis,edu,-1
http,www,writebuzzschools,com,-1
http,www,custom,jp,-1
www,custom,jp,net,-1
custom,jp,net,software,-1
http,www,nopcas,com,-1
http,infocom,elsewhere,org,-1
infocom,elsewhere,org,gallery,-1
elsewhere,org,gallery,beyond,-1
org,gallery,beyond,be,-1
http,www,bom,gov,-1
www,bom,gov,au,-1
bom,gov,au,weather,-1
gov,au,weather,nsw,-1
au,weather,nsw,sevwx,-1
http,gamespot,com,gamespot,-1
gamespot,com,gamespot,features,-1
com,gamespot,features,pc,-1
gamespot,features,pc,besto,-1
http,health,groups,yahoo,-1
health,groups,yahoo,com,-1
groups,yahoo,com,group,-1
yahoo,com,group,auteriner,-1
http,www,nextbrick,com,-1
http,weather,austincollege,edu,-1
http,www,mpl,on,-1
www,mpl,on,ca,-1
mpl,on,ca,teens,-1
on,ca,teens,html,-1
http,www,cheatcc,com,-1
www,cheatcc,com,psx,-1
cheatcc,com,psx,nflblitz,-1
com,psx,nflblitz,html,-1
http,www,solvolution,nl,-1
http,www,cvsurgnv,com,-1
http,www,rdg,ac,-1
www,rdg,ac,uk,-1
rdg,ac,uk,acadepts,-1
ac,uk,acadepts,lg,-1
uk,acadepts,lg,deu,-1
http,www,tyroneking,net,-1
www,tyroneking,net,mixed,-1
tyroneking,net,mixed,hardcore,-1
http,www,mastersassociation,com,-1
http,www,gamespot,com,-1
www,gamespot,com,n,-1
gamespot,com,n,action,-1
com,n,action,banjokazooie,-1
http,www,sex,video,-1
www,sex,video,porn,-1
sex,video,porn,com,-1
video,porn,com,sex,-1
porn,com,sex,movies,-1
com,sex,movies,free,-1
http,www,dl,ket,-1
www,dl,ket,org,-1
dl,ket,org,index,-1
ket,org,index,htm,-1
http,www,supersailormoonhentai,com,-1
www,supersailormoonhentai,com,ca,-1
http,thepsychopath,freeforums,org,-1
http,www,gamecabinet,com,-1
www,gamecabinet,com,sumo,-1
gamecabinet,com,sumo,issue,-1
com,sumo,issue,silvert,-1
http,www,ababasoft,com,-1
www,ababasoft,com,tread,-1
ababasoft,com,tread,htm,-1
http,www,fibroidworld,com,-1
http,www,polmoslancut,com,-1
www,polmoslancut,com,pl,-1
polmoslancut,com,pl,eng,-1
com,pl,eng,museum,-1
pl,eng,museum,htm,-1
http,pc,gamespy,com,-1
pc,gamespy,com,pc,-1
gamespy,com,pc,pc,-1
com,pc,pc,blood,-1
pc,pc,blood,magic,-1
http,www,bcou,ca,-1
www,bcou,ca,programs,-1
bcou,ca,programs,arts,-1
ca,programs,arts,science,-1
programs,arts,science,aarts,-1
http,www,educationuk,org,-1
www,educationuk,org,pls,-1
educationuk,org,pls,hot,-1
org,pls,hot,bc,-1
pls,hot,bc,bc,-1
hot,bc,bc,profi,-1
http,www,kingkonggame,com,-1
http,www,conncoll,edu,-1
www,conncoll,edu,athletics,-1
http,www,wcsu,edu,-1
www,wcsu,edu,english,-1
http,www,geocities,com,-1
www,geocities,com,teshuvahhp,-1
http,groups,yahoo,com,-1
groups,yahoo,com,group,-1
yahoo,com,group,ydkjstudios,-1
http,www,renai,us,-1
http,www,thenewsstar,com,-1
www,thenewsstar,com,sports,-1
http,www,endocrineweb,com,-1
www,endocrineweb,com,diabetes,-1
endocrineweb,com,diabetes,diabetes,-1
http,rsds,rice,edu,-1
http,lgbcenter,ucdavis,edu,-1
http,www,angelfire,com,-1
www,angelfire,com,games,-1
angelfire,com,games,excitebike,-1
http,www,ushistory,org,-1
www,ushistory,org,valleyforge,-1
ushistory,org,valleyforge,youasked,-1
http,ds,gamespy,com,-1
ds,gamespy,com,nintendo,-1
gamespy,com,nintendo,ds,-1
com,nintendo,ds,n,-1
http,www,hystersisters,com,-1
http,www,mature,nudes,-1
www,mature,nudes,com,-1
mature,nudes,com,mature,-1
nudes,com,mature,woman,-1
http,www,ijustam,org,-1
http,www,nintendojo,com,-1
www,nintendojo,com,reviews,-1
nintendojo,com,reviews,nds,-1
com,reviews,nds,view,-1
reviews,nds,view,ite,-1
http,www,geocities,com,-1
www,geocities,com,tokyo,-1
geocities,com,tokyo,club,-1
http,www,johnson,cornell,-1
www,johnson,cornell,edu,-1
http,ualgiman,dtiltas,lt,-1
http,www,steinhaus,online,-1
www,steinhaus,online,de,-1
http,www,geocities,com,-1
www,geocities,com,area,-1
geocities,com,area,zone,-1
com,area,zone,beeh,-1
http,www,aggressivegames,com,-1
http,www,brad,ac,-1
www,brad,ac,uk,-1
brad,ac,uk,acad,-1
ac,uk,acad,management,-1
http,www,bridgwater,ac,-1
www,bridgwater,ac,uk,-1
http,www,ucipaphi,com,-1
http,www,animalclinic,cc,-1
http,www,ryuguzyo,net,-1
http,us,imdb,com,-1
us,imdb,com,title,-1
imdb,com,title,tt,-1
com,title,tt,combined,-1
http,comoresolverelcubomagico,blogspot,com,-1
http,www,powerattunements,com,-1
http,www,flags,net,-1
www,flags,net,alba,-1
flags,net,alba,htm,-1
http,www,bchealthguide,org,-1
www,bchealthguide,org,healthfiles,-1
bchealthguide,org,healthfiles,hfile,-1
http,kids,earth,nasa,-1
kids,earth,nasa,gov,-1
http,www,oklahomahomestudy,com,-1
http,www,fisting,free,-1
www,fisting,free,com,-1
fisting,free,com,fisting,-1
free,com,fisting,lessons,-1
http,www,vcpa,com,-1
www,vcpa,com,au,-1
vcpa,com,au,index,-1
com,au,index,php,-1
au,index,php,option,-1
index,php,option,com,-1
php,option,com,co,-1
http,www,gamespot,com,-1
www,gamespot,com,pc,-1
gamespot,com,pc,action,-1
com,pc,action,ubersoldier,-1
http,www,danielwidera,de,-1
http,www,gamesfirst,com,-1
www,gamesfirst,com,reviews,-1
gamesfirst,com,reviews,aaron,-1
com,reviews,aaron,indywa,-1
http,www,hotsexsite,com,-1
www,hotsexsite,com,boundup,-1
hotsexsite,com,boundup,html,-1
http,www,doom,net,-1
www,doom,net,erik,-1
http,www,whps,org,-1
www,whps,org,schools,-1
whps,org,schools,hall,-1
org,schools,hall,highlights,-1
schools,hall,highlights,in,-1
http,www,merck,com,-1
www,merck,com,mmhe,-1
merck,com,mmhe,sec,-1
com,mmhe,sec,ch,-1
mmhe,sec,ch,ch,-1
sec,ch,ch,f,-1
ch,ch,f,html,-1
http,home,earthlink,net,-1
home,earthlink,net,cmalumphy,-1
earthlink,net,cmalumphy,d,-1
net,cmalumphy,d,html,-1
http,www,freewebs,com,-1
www,freewebs,com,akabmxxxx,-1
freewebs,com,akabmxxxx,index,-1
com,akabmxxxx,index,htm,-1
http,lma,berkeley,edu,-1
lma,berkeley,edu,codef,-1
berkeley,edu,codef,index,-1
edu,codef,index,html,-1
http,www,acoustiguide,com,-1
http,www,hairy,men,-1
www,hairy,men,com,-1
hairy,men,com,index,-1
men,com,index,htm,-1
http,compsimgames,about,com,-1
compsimgames,about,com,library,-1
about,com,library,products,-1
http,www,mayemusk,com,-1
http,www,frontier,mudservices,-1
www,frontier,mudservices,com,-1
http,www,coloradovalleyvetservices,com,-1
www,coloradovalleyvetservices,com,index,-1
http,www,up,com,-1
www,up,com,do,-1
up,com,do,gameoverview,-1
com,do,gameoverview,cid,-1
http,www,avclinic,com,-1
www,avclinic,com,lowvision,-1
avclinic,com,lowvision,htm,-1
http,www,mothernature,com,-1
www,mothernature,com,library,-1
mothernature,com,library,ency,-1
com,library,ency,index,-1
http,archive,gamespy,com,-1
archive,gamespy,com,reviews,-1
gamespy,com,reviews,october,-1
com,reviews,october,p,-1
http,www,paiercollegeofart,edu,-1
www,paiercollegeofart,edu,programs,-1
paiercollegeofart,edu,programs,illu,-1
http,www,mc,vanderbilt,-1
www,mc,vanderbilt,edu,-1
mc,vanderbilt,edu,dbmi,-1
http,www,tut,ac,-1
www,tut,ac,jp,-1
http,www,w,org,-1
www,w,org,annotea,-1
http,www,angelascloset,com,-1
http,www,cheatingplanet,com,-1
www,cheatingplanet,com,cheats,-1
cheatingplanet,com,cheats,pc,-1
com,cheats,pc,s,-1
http,www,geocities,com,-1
www,geocities,com,southbeach,-1
geocities,com,southbeach,garde,-1
http,www,cddc,uchicago,-1
www,cddc,uchicago,edu,-1
http,www,gamepro,com,-1
www,gamepro,com,nintendo,-1
gamepro,com,nintendo,wii,-1
com,nintendo,wii,games,-1
nintendo,wii,games,revi,-1
http,www,hlss,mmu,-1
www,hlss,mmu,ac,-1
hlss,mmu,ac,uk,-1
mmu,ac,uk,history,-1
http,www,fileplanet,com,-1
www,fileplanet,com,section,-1
fileplanet,com,section,cro,-1
http,dolls,dawsoncollege,qc,-1
dolls,dawsoncollege,qc,ca,-1
http,www,princeton,edu,-1
www,princeton,edu,renaiss,-1
http,www,free,porn,-1
www,free,porn,pics,-1
free,porn,pics,free,-1
porn,pics,free,porn,-1
pics,free,porn,pics,-1
free,porn,pics,com,-1
porn,pics,com,h,-1
http,pc,gamespy,com,-1
pc,gamespy,com,pc,-1
gamespy,com,pc,star,-1
com,pc,star,trek,-1
pc,star,trek,elite,-1
star,trek,elite,force,-1
http,www,davenue,com,-1
www,davenue,com,index,-1
davenue,com,index,php,-1
com,index,php,mod,-1
index,php,mod,article,-1
http,www,annettesherbgarden,com,-1
http,www,therecoverygroup,org,-1
www,therecoverygroup,org,odat,-1
http,www,teenart,ru,-1
http,www,strategyinformer,com,-1
www,strategyinformer,com,pc,-1
strategyinformer,com,pc,piratesofth,-1
http,www,augsburg,edu,-1
www,augsburg,edu,political,-1
augsburg,edu,political,science,-1
http,www,freewebs,com,-1
www,freewebs,com,ikrules,-1
http,www,natmus,gl,-1
http,www,forlovers,us,-1
http,www,iemcal,com,-1
http,home,tiscali,nl,-1
home,tiscali,nl,proorda,-1
http,socialstudies,cartagena,es,-1
http,tristatedoulas,tripod,com,-1
http,ps,ign,com,-1
ps,ign,com,objects,-1
ign,com,objects,html,-1
http,www,angelfire,com,-1
www,angelfire,com,fl,-1
angelfire,com,fl,dcarver,-1
http,www,italianoporticando,com,-1
http,www,aces,edu,-1
www,aces,edu,pubs,-1
aces,edu,pubs,docs,-1
edu,pubs,docs,h,-1
pubs,docs,h,he,-1
http,www,atomickitten,com,-1
http,accountingoffice,uconn,edu,-1
http,www,peerviewpress,com,-1
www,peerviewpress,com,specifictopic,-1
peerviewpress,com,specifictopic,do,-1
http,ccpe,missouristate,edu,-1
http,www,club,la,-1
www,club,la,boume,-1
club,la,boume,de,-1
http,www,gamespot,com,-1
www,gamespot,com,ps,-1
gamespot,com,ps,rpg,-1
com,ps,rpg,okageshadowkin,-1
http,hardcorexxxporn,com,free,-1
hardcorexxxporn,com,free,xxx,-1
com,free,xxx,porno,-1
http,www,lexingtonbridgeclub,com,-1
http,www,extension,iastate,-1
www,extension,iastate,edu,-1
extension,iastate,edu,foodsafety,-1
iastate,edu,foodsafety,le,-1
http,www,coastsurgery,com,-1
http,www,snr,missouri,-1
www,snr,missouri,edu,-1
http,p,ezboard,com,-1
p,ezboard,com,bpolycysters,-1
http,www,atlantacenterfolds,com,-1
http,groups,yahoo,com,-1
groups,yahoo,com,group,-1
yahoo,com,group,chchsingles,-1
http,www,ties,that,-1
www,ties,that,bind,-1
ties,that,bind,com,-1
https,netfiles,uiuc,edu,-1
netfiles,uiuc,edu,ro,-1
uiuc,edu,ro,www,-1
edu,ro,www,taiwaneseamer,-1
http,www,encinodermatologist,com,-1
http,www,ncc,umn,-1
www,ncc,umn,edu,-1
http,www,usna,edu,-1
www,usna,edu,scubaclub,-1
http,www,tcbaker,net,-1
http,nt,kids,com,-1
http,www,cs,ualberta,-1
www,cs,ualberta,ca,-1
cs,ualberta,ca,mmueller,-1
ualberta,ca,mmueller,go,-1
ca,mmueller,go,games,-1
mmueller,go,games,html,-1
http,www,a,pics,-1
www,a,pics,com,-1
a,pics,com,amateur,-1
pics,com,amateur,pussy,-1
com,amateur,pussy,agc,-1
http,www,yourchildlearns,com,-1
www,yourchildlearns,com,castle,-1
yourchildlearns,com,castle,htm,-1
http,encarta,msn,com,-1
encarta,msn,com,encyclopedia,-1
http,www,philadelphiazoo,org,-1
www,philadelphiazoo,org,zoo,-1
philadelphiazoo,org,zoo,meet,-1
org,zoo,meet,our,-1
zoo,meet,our,a,-1
http,www,stltoday,com,-1
http,www,ecomuseum,dk,-1
www,ecomuseum,dk,english,-1
ecomuseum,dk,english,gb,-1
dk,english,gb,lake,-1
english,gb,lake,dist,-1
http,www,geocities,com,-1
www,geocities,com,themetagrobologist,-1
geocities,com,themetagrobologist,na,-1
http,www,flags,net,-1
www,flags,net,mals,-1
flags,net,mals,htm,-1
http,teenadvice,about,com,-1
teenadvice,about,com,od,-1
about,com,od,loveanddating,-1
http,www,casa,sl,-1
www,casa,sl,es,-1
casa,sl,es,gaudipanot,-1
http,www,epinions,com,-1
www,epinions,com,auto,-1
epinions,com,auto,make,-1
com,auto,make,buick,-1
http,www,sonofthesouth,net,-1
www,sonofthesouth,net,tamales,-1
http,www,ilruralhealth,org,-1
http,www,drdonner,com,-1
http,www,hamiltonhealth,com,-1
www,hamiltonhealth,com,weight,-1
hamiltonhealth,com,weight,home,-1
com,weight,home,asp,-1
http,mud,tap,de,-1
http,www,blowjobs,by,-1
www,blowjobs,by,blondes,-1
blowjobs,by,blondes,com,-1
http,www,slobg,org,-1
http,bmj,com,cgi,-1
bmj,com,cgi,content,-1
com,cgi,content,full,-1
http,www,turkishplace,nl,-1
http,www,citylit,ac,-1
www,citylit,ac,uk,-1
http,www,native,languages,-1
www,native,languages,org,-1
native,languages,org,art,-1
languages,org,art,htm,-1
http,www,fhis,ubc,-1
www,fhis,ubc,ca,-1
http,december,rain,org,-1
december,rain,org,rosa,-1
http,search,yumyum,com,-1
search,yumyum,com,recipe,-1
yumyum,com,recipe,htm,-1
com,recipe,htm,id,-1
http,www,rspb,org,-1
www,rspb,org,uk,-1
rspb,org,uk,wildlife,-1
org,uk,wildlife,birdguide,-1
uk,wildlife,birdguide,name,-1
http,www,poptarget,com,-1
www,poptarget,com,inventingdream,-1
poptarget,com,inventingdream,brains,-1
http,www,recipesource,com,-1
www,recipesource,com,soups,-1
recipesource,com,soups,soups,-1
com,soups,soups,rec,-1
http,www,bellaluzkerrville,com,-1
http,groups,yahoo,com,-1
groups,yahoo,com,group,-1
yahoo,com,group,syracuse,-1
com,group,syracuse,homesch,-1
http,wwww,ksu,edu,-1
wwww,ksu,edu,sa,-1
ksu,edu,sa,colleges,-1
edu,sa,colleges,art,-1
sa,colleges,art,eng,-1
http,pbskids,org,coloring,-1
http,www,virtualtigers,com,-1
http,www,arttherapy,org,-1
http,www,emedicinehealth,com,-1
www,emedicinehealth,com,articles,-1
http,ds,ign,com,-1
ds,ign,com,objects,-1
ign,com,objects,html,-1
http,members,tripod,com,-1
members,tripod,com,minifigs,-1
http,games,groups,yahoo,-1
games,groups,yahoo,com,-1
groups,yahoo,com,group,-1
yahoo,com,group,rpg,-1
com,group,rpg,player,-1
http,www,teengov,org,-1
http,www,geocities,com,-1
www,geocities,com,heartland,-1
geocities,com,heartland,bluffs,-1
http,math,ournet,md,-1
http,ram,product,co,-1
ram,product,co,jp,-1
http,www,paris,org,-1
www,paris,org,kiosque,-1
paris,org,kiosque,sep,-1
org,kiosque,sep,tuileries,-1
kiosque,sep,tuileries,html,-1
http,www,pregnant,pictures,-1
www,pregnant,pictures,net,-1
pregnant,pictures,net,pregnantwives,-1
http,www,chapatiz,com,-1
http,members,tripod,com,-1
members,tripod,com,chaos,-1
tripod,com,chaos,gd,-1
com,chaos,gd,games,-1
chaos,gd,games,eart,-1
http,www,blogdivvy,com,-1
www,blogdivvy,com,growing,-1
blogdivvy,com,growing,vegetables,-1
http,www,emuunlim,com,-1
www,emuunlim,com,virtuale,-1
http,www,gamegenie,com,-1
www,gamegenie,com,cheats,-1
gamegenie,com,cheats,gamegenie,-1
com,cheats,gamegenie,game,-1
http,biophysics,berkeley,edu,-1
http,www,floridata,com,-1
www,floridata,com,ref,-1
floridata,com,ref,c,-1
com,ref,c,codi,-1
ref,c,codi,var,-1
c,codi,var,cfm,-1
http,www,ear,tweak,-1
www,ear,tweak,com,-1
http,members,tripod,com,-1
members,tripod,com,terrorpants,-1
tripod,com,terrorpants,welcome,-1
http,www,all,free,-1
www,all,free,quality,-1
all,free,quality,pics,-1
free,quality,pics,com,-1
quality,pics,com,hillbilly,-1
http,www,ngadaylilysociety,org,-1
http,www,coffeerooms,com,-1
www,coffeerooms,com,moms,-1
coffeerooms,com,moms,index,-1
com,moms,index,html,-1
http,www,gamespot,com,-1
www,gamespot,com,n,-1
gamespot,com,n,action,-1
com,n,action,armymensarg,-1
http,www,freeporndeluxe,com,-1
www,freeporndeluxe,com,fetish,-1
freeporndeluxe,com,fetish,bondage,-1
com,fetish,bondage,b,-1
http,www,oakhills,edu,-1
www,oakhills,edu,admissions,-1
http,departments,firehouse,com,-1
departments,firehouse,com,dept,-1
firehouse,com,dept,dawsonsp,-1
http,www,urkund,com,-1
http,www,pmfb,net,-1
www,pmfb,net,usfa,-1
http,ecurie,du,bonheur,-1
ecurie,du,bonheur,free,-1
du,bonheur,free,fr,-1
http,www,fisting,free,-1
www,fisting,free,com,-1
http,www,skyone,co,-1
www,skyone,co,uk,-1
skyone,co,uk,programme,-1
co,uk,programme,pgefeature,-1
uk,programme,pgefeature,a,-1
http,www,tripodsolutions,net,-1
http,www,e,zug,-1
www,e,zug,it,-1
http,www,hsu,edu,-1
www,hsu,edu,nursing,-1
http,shop,gay,ru,-1
http,www,edmunds,com,-1
www,edmunds,com,cadillac,-1
edmunds,com,cadillac,index,-1
com,cadillac,index,html,-1
http,www,devilsclaws,net,-1
http,www,fileplanet,com,-1
www,fileplanet,com,section,-1
http,www,pro,com,-1
http,www,feuerwehr,steinburg,-1
www,feuerwehr,steinburg,de,-1
http,www,familyculture,com,-1
www,familyculture,com,holidays,-1
familyculture,com,holidays,chinese,-1
http,www,recipesource,com,-1
www,recipesource,com,soups,-1
recipesource,com,soups,soups,-1
com,soups,soups,rec,-1
http,www,themedialine,org,-1
http,www,wpcidrugfree,com,-1
http,towim,denmasters,com,-1
http,nenews,com,au,-1
nenews,com,au,stories,-1
com,au,stories,neheadindn,-1
au,stories,neheadindn,htm,-1
http,www,saratogachairmassage,com,-1
http,www,harvard,edu,-1
http,science,hq,nasa,-1
science,hq,nasa,gov,-1
hq,nasa,gov,kids,-1
nasa,gov,kids,imagers,-1
gov,kids,imagers,intro,-1
http,eweb,hebut,edu,-1
eweb,hebut,edu,cn,-1
http,www,cobblestonepub,com,-1
http,www,bestweb,net,-1
www,bestweb,net,lynx,-1
bestweb,net,lynx,shadowrun,-1
net,lynx,shadowrun,shadowr,-1
http,www,computerandvideogames,com,-1
www,computerandvideogames,com,r,-1
computerandvideogames,com,r,page,-1
com,r,page,h,-1
http,www,game,over,-1
www,game,over,net,-1
game,over,net,reviews,-1
over,net,reviews,php,-1
net,reviews,php,page,-1
reviews,php,page,xbox,-1
http,www,fetish,porn,-1
www,fetish,porn,pics,-1
fetish,porn,pics,com,-1
porn,pics,com,granny,-1
pics,com,granny,smoking,-1
http,www,godisloveloveisgod,com,-1
http,www,gamespot,com,-1
www,gamespot,com,pc,-1
gamespot,com,pc,rpg,-1
com,pc,rpg,vanguard,-1
pc,rpg,vanguard,news,-1
rpg,vanguard,news,h,-1
http,apha,confex,com,-1
apha,confex,com,apha,-1
confex,com,apha,am,-1
com,apha,am,techprogram,-1
http,www,ictos,tugraz,-1
www,ictos,tugraz,at,-1
http,www,kaktuz,com,-1
http,www,geocities,com,-1
www,geocities,com,tcjrme,-1
http,en,wikipedia,org,-1
en,wikipedia,org,wiki,-1
wikipedia,org,wiki,final,-1
org,wiki,final,fantasy,-1
http,www,hamutaro,movie,-1
www,hamutaro,movie,com,-1
http,lds,nha,org,-1
http,www,ornac,ca,-1
http,www,freewebs,com,-1
www,freewebs,com,unclescary,-1
http,www,tor,devry,-1
www,tor,devry,ca,-1
http,www,memorialhospitalofcarbondale,org,-1
http,www,elook,org,-1
www,elook,org,games,-1
elook,org,games,cheats,-1
org,games,cheats,gbc,-1
games,cheats,gbc,shtml,-1
http,www,dartmouth,edu,-1
www,dartmouth,edu,wickner,-1
http,www,d,i,-1
www,d,i,c,-1
d,i,c,k,-1
i,c,k,s,-1
c,k,s,com,-1
http,www,self,help,-1
www,self,help,for,-1
self,help,for,insomnia,-1
help,for,insomnia,com,-1
http,www,crna,org,-1
http,www,gamereset,de,-1
http,pc,ign,com,-1
pc,ign,com,objects,-1
ign,com,objects,html,-1
http,www,davidslane,com,-1
www,davidslane,com,davidslane,-1
davidslane,com,davidslane,index,-1
com,davidslane,index,cfm,-1
http,www,ci,salisbury,-1
www,ci,salisbury,nc,-1
ci,salisbury,nc,us,-1
salisbury,nc,us,fire,-1
nc,us,fire,rowan,-1
us,fire,rowan,count,-1
http,www,ruralhealth,unimelb,-1
www,ruralhealth,unimelb,edu,-1
ruralhealth,unimelb,edu,au,-1
http,www,marcellinos,be,-1
http,www,physiol,ucl,-1
www,physiol,ucl,ac,-1
physiol,ucl,ac,uk,-1
ucl,ac,uk,postgraduates,-1
ac,uk,postgraduates,ind,-1
http,gamespot,com,pc,-1
gamespot,com,pc,action,-1
com,pc,action,earthwormjim,-1
http,www,collegematerials,com,-1
www,collegematerials,com,whatwedo,-1
collegematerials,com,whatwedo,html,-1
http,sex,and,pantyhose,-1
sex,and,pantyhose,com,-1
and,pantyhose,com,fs,-1
pantyhose,com,fs,fingering,-1
com,fs,fingering,in,-1
fs,fingering,in,p,-1
http,www,newslookup,com,-1
http,www,quia,com,-1
www,quia,com,custom,-1
quia,com,custom,main,-1
com,custom,main,html,-1
http,www,tea,ch,-1
http,www,jaxnanny,com,-1
http,www,emedicine,com,-1
www,emedicine,com,med,-1
emedicine,com,med,topic,-1
com,med,topic,htm,-1
http,home,earthlink,net,-1
home,earthlink,net,caltrop,-1
http,www,marionamazementpark,com,-1
http,www,medicare,gov,-1
www,medicare,gov,publications,-1
medicare,gov,publications,search,-1
gov,publications,search,se,-1
http,www,chesapeakeanimalhospital,com,-1
http,www,gamespot,com,-1
www,gamespot,com,pc,-1
gamespot,com,pc,action,-1
com,pc,action,enemyterrito,-1
http,www,wheresexypictures,com,-1
www,wheresexypictures,com,collegegirls,-1
http,www,news,record,-1
www,news,record,com,-1
news,record,com,community,-1
record,com,community,greensbor,-1
http,www,cg,fr,-1
www,cg,fr,w,-1
cg,fr,w,asiatique,-1
fr,w,asiatique,uk,-1
w,asiatique,uk,html,-1
asiatique,uk,html,start,-1
uk,html,start,html,-1
http,www,serenity,net,-1
http,www,sgu,ac,-1
www,sgu,ac,jp,-1
http,www,uiuc,edu,-1
www,uiuc,edu,ro,-1
uiuc,edu,ro,romclub,-1
http,www,up,com,-1
www,up,com,do,-1
up,com,do,previewpage,-1
com,do,previewpage,cid,-1
http,nude,men,pics,-1
nude,men,pics,justnudemen,-1
men,pics,justnudemen,com,-1
http,www,ksm,lublin,-1
www,ksm,lublin,pl,-1
ksm,lublin,pl,modules,-1
lublin,pl,modules,news,-1
http,kidshealth,org,kid,-1
kidshealth,org,kid,health,-1
org,kid,health,problems,-1
kid,health,problems,blad,-1
http,www,xs,all,-1
www,xs,all,nl,-1
xs,all,nl,dleijen,-1
all,nl,dleijen,mage,-1
nl,dleijen,mage,html,-1
